	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq93	0	0	9	0	0	0	0	0	6	0	10484	1032	22	71	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	674	24432	138	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	8052	1300	12	35	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	48759	129	14	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12219	1070	0	26	32	19	9	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	679	38582	239	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7155	1058	0	47	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	632	21293	1331	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37838	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52974	5931	0	46	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42160	4646	0	41	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30091	4405	0	0	0	0	0	0	0	0
seq95	11	0	1060	20	0	0	0	0	316	21	0	0	0	0	0	0	166	5	0	0	0	0	0	0	6572	0	29	10	0	0	32857	0	0	0	0	0	0	0	0	0	0	0	31	202	0	0	0	0	0	0	0	0	0	0	11830	1743	499	76	0	0	0	0	0	0	0	11	0	0	0	0	12	0	285	19	0	0	0	0	284	41	0	0	0	0	0	0	149	6	0	0	0	0	0	0	3027	0	11	0	0	0	23229	0	0	0	0	0	0	0	0	31	81	0	0	0	0	0	0	0	0	0	0	13045	223	943	0	0	0	0	0	16	10	12	0	0	0	0	0	2040	0	12	0	810	0	0	0	0	0	309	37	0	0	0	0	0	239	17	0	0	0	0	0	0	6679	4	86	0	0	0	26203	0	0	0	0	0	0	0	0	0	17	0	136	0	0	0	0	0	0	0	0	0	0	9849	1076	1221	336	0	0	0	0	0	0	5	29	0	0	0	0	0	0	526	0	0	0	0	0	304	26	0	0	0	0	0	0	51	12	0	0	0	0	0	0	4070	0	22	0	0	0	19004	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	7568	1375	722	243	0	0	0	0	0	11	14	15	0	0	0	0
seq96	0	0	0	0	0	0	0	0	0	0	9552	1116	19	66	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	685	24278	162	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	6	0	0	0	0	0	6999	1223	19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1794	50059	140	20	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	10202	1086	20	27	40	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	749	38783	279	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6159	1046	0	52	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	724	21492	1368	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq97	0	17	169	0	0	0	0	0	0	0	0	0	0	0	0	0	38372	2006	0	0	95	0	0	0	29	0	849	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	44	0	0	0	0	74	0	82	0	0	0	368	15	0	0	546	153	48	17	0	184	112	726	1080	3419	0	0	0	0	71	0	0	0	0	0	15	0	0	0	0	7	0	0	27172	1351	0	0	46	0	0	0	0	0	323	4	0	0	0	0	0	0	0	0	0	0	0	778	54	0	0	0	0	108	0	54	78	0	0	434	0	0	469	52	32	0	0	391	210	937	3617	3581	0	0	0	7	0	49	0	158	0	0	0	0	0	0	0	0	0	0	0	0	38733	1532	0	0	168	0	0	0	0	0	633	0	0	0	25	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	73	13	44	0	0	0	250	16	0	0	264	19	30	0	0	145	211	632	3591	4257	0	0	0	17	82	0	0	0	0	0	18	0	0	0	0	6	0	0	25024	2948	0	0	130	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	62	0	57	0	0	0	224	0	0	0	587	34	29	12	0	196	249	853	3918	2898	0	0
seq98	0	0	1608	0	28	0	0	0	7	0	0	0	0	5	0	0	0	0	77	4	273	0	55352	47	256	5	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	271	23	0	0	0	0	0	0	31	0	0	0	807	141	0	0	36	0	6	0	0	0	0	0	0	0	0	0	0	0	871	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	171	0	32674	117	229	0	0	0	0	0	506	0	0	0	0	0	0	0	0	684	68	0	0	0	0	0	0	17	40	0	0	699	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	198	0	0	0	1066	0	36	0	0	0	0	0	0	0	0	0	0	0	0	198	0	256	0	29868	67	358	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	263	47	0	0	0	0	0	0	33	0	0	0	610	175	44	0	20	0	0	4	0	0	0	0	0	0	0	0	0	0	1217	0	20	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	386	0	42349	158	301	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	668	101	0	0	0	0	0	0	67	53	0	0	910	259	23	0	37	0	0	0	0	0	0	0	0	0	0	0
seq99	10	0	823	8	0	0	0	0	259	9	0	0	0	0	0	0	121	9	0	0	0	0	0	0	6304	0	49	0	0	0	33616	0	0	0	0	0	0	0	0	0	0	0	31	191	0	0	0	0	0	0	0	0	0	0	11414	1673	481	51	0	0	0	0	0	0	5	11	0	0	0	0	0	0	177	20	0	0	0	0	253	43	0	0	0	0	0	0	116	14	0	0	0	0	0	0	2953	0	16	0	0	0	24015	0	0	0	0	0	0	0	0	59	65	0	0	0	0	0	0	0	0	0	0	12531	190	975	0	0	0	0	0	11	10	19	0	0	0	0	0	0	0	14	0	663	0	0	0	0	0	276	21	0	0	0	0	0	209	9	0	0	0	0	0	0	6384	0	82	0	0	0	26372	0	0	0	0	0	0	0	0	17	9	8	136	0	0	0	0	0	0	0	0	0	0	9490	1130	1231	303	0	0	0	0	0	0	18	27	0	0	0	0	0	0	441	0	0	0	0	0	265	19	0	0	0	0	0	0	54	10	0	0	0	0	0	0	3741	0	0	5	0	0	18606	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	7337	1346	739	204	0	0	0	0	0	8	18	11	0	0	0	0
seq100	81	670	21	0	0	5	0	0	39	22	35	15	107	4880	40	532	129	8	0	0	0	0	0	0	274	32	27	6	13	3	292	0	0	0	0	0	81	16	0	2	62	0	9	22	0	0	0	0	5	0	103	38723	592	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	558	16	52	0	0	0	0	39	25	36	48	125	3119	114	467	22	0	0	0	0	0	0	0	203	21	15	4	0	0	206	0	0	0	108	18	12	0	0	11	0	0	0	0	0	0	0	113	54482	368	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	347	0	0	7	0	0	0	18	22	37	12	92	1669	77	115	10	0	0	17	0	0	0	378	14	27	15	12	0	244	0	0	0	0	165	0	4	0	39	10	5	0	0	0	0	0	8	0	69	24922	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	468	20	0	0	0	0	0	47	28	41	0	86	3737	82	994	12	4	0	0	0	0	0	0	361	24	12	4	20	0	256	0	0	0	0	0	102	0	0	0	30	10	25	0	0	0	0	0	0	0	102	31866	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq101	8	9	0	0	0	23	0	23	0	20	33655	1362	290	6761	237	135	9	0	3	0	52	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	19	0	0	0	16	0	0	0	13	0	0	0	14	0	0	0	0	0	5	0	31	0	10	3	11	0	0	0	10	0	0	0	0	0	32	0	0	0	0	0	0	0	9	30620	1348	266	5249	228	497	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	27	0	0	0	43	59	0	0	43	9	73	0	0	9	30	5	0	0	0	27	0	8	0	30	0	5	0	0	0	0	0	8	24	0	0	0	0	0	0	3	0	41241	1461	491	3269	252	21	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	14	0	10	0	40	20	0	4	18	0	9	0	0	3	0	0	0	0	21	6	20	0	0	0	9	0	0	0	0	0	18	0	0	0	18	3	0	0	0	38184	1379	315	5283	253	247	8	8	0	14	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	43	0	0	0	8	49	5	0	49	10	41	0	0	0	0	0	16	6	58	0	42	0	0	0	0	0	0	0	0
seq102	32	0	1435	5	4270	24	0	0	49	8	0	0	9	29	15	0	1483	55	13	0	272	0	9	0	22	6	1036	21	39406	2176	64	0	0	0	0	0	115	0	0	0	0	0	379	21	0	0	0	0	196	31	893	1291	101	0	173	20	240	0	1314	405	0	0	0	226	0	49	0	17	0	0	0	0	1052	72	3409	0	0	0	50	8	0	0	10	61	19	0	1354	40	28	0	160	39	0	0	34	0	393	9	16274	379	88	0	0	0	59	0	0	0	0	653	347	0	0	0	0	289	37	910	418	163	0	114	298	0	1098	950	6	0	5	470	10	205	71	23	0	0	0	40	0	21	0	904	6	3923	0	0	0	59	0	0	0	16	15	72	2376	43	31	0	242	0	0	0	47	5	1042	6	23494	514	127	0	0	0	0	205	0	0	0	2	0	409	104	0	0	0	0	181	30	795	928	167	0	120	0	113	0	681	471	5	0	0	373	14	89	24	28	0	0	34	0	1352	0	4801	111	0	0	81	6	0	0	0	15	134	73	1528	33	0	0	156	0	0	0	34	0	1221	31	30565	1608	276	0	0	0	0	0	193	0	0	0	0	0	769	89	0	0	0	0	229	71	1375	913	162	0	226	25	1128	0	1498	1382	0	0	0	548	4	96	23	37	0	0
seq103	0	1338	0	0	0	0	0	0	0	0	209	2436	1163	3971	9416	20045	265	678	0	0	0	0	0	0	3401	5101	0	13	0	0	2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279	0	0	0	0	0	0	0	0	76	2032	1092	3128	12219	28106	198	741	0	0	0	0	0	0	2627	5412	19	9	0	0	2588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	0	0	120	2265	1550	2039	10800	450	964	23	0	0	0	0	0	4081	3240	76	15	0	0	3290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	0	0	0	0	111	478	896	2138	6627	13685	206	887	0	0	0	0	7	0	2310	2822	26	33	0	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq104	0	0	68	0	0	0	18	0	15	0	0	0	5	0	0	0	197	16	0	0	16202	0	0	0	0	0	731	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	152	35	57	0	0	0	23	4	0	0	0	0	0	0	0	140	16	168	3408	16163	0	0	0	0	21	0	0	0	17	0	0	0	7	0	7	8	0	0	149	14	0	0	10121	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	85	40	56	46	0	0	15	0	0	0	0	24	0	0	111	37	127	15508	22621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	23	498	8	0	0	12092	0	0	0	0	0	1456	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	23	0	0	0	0	51	0	0	0	0	0	38	0	0	145	49	71	14557	19269	0	0	0	0	15	0	0	0	8	0	0	0	5	0	7	12	0	0	187	20	0	0	9747	109	0	0	0	0	707	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	121	21	32	336	0	0	21	15	0	0	0	0	18	0	0	149	30	65	14138	11917	0	0
seq105	0	0	0	0	0	0	0	0	0	0	0	0	27756	2595	40543	2854	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22571	1764	15574	2894	18	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17098	1197	11882	19	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11441	979	10242	585	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq106	0	0	0	0	37	0	205	0	0	0	0	0	17	0	34	0	194	3787	5	0	1012	149	8	0	19	0	2085	2474	0	0	52	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	105	105	63	30	0	0	0	0	42	223	0	575	0	0	0	0	0	70	19	208	7	25855	0	0	0	0	0	0	0	0	180	0	0	0	0	0	8	0	39	0	155	4134	0	0	690	104	22	0	0	0	725	1706	0	26	0	0	0	0	14	0	0	0	0	0	0	0	0	273	114	130	26	9	0	0	0	65	84	213	0	0	0	18	0	331	183	448	31	41838	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	84	221	4929	11	0	946	71	5	0	21	0	865	1780	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	178	15	44	0	0	0	0	16	239	0	0	0	0	0	0	0	170	96	180	23	40093	0	0	0	0	0	0	0	0	242	0	0	0	0	0	7	0	0	0	193	4695	0	0	1531	21	20	0	0	0	490	2529	7	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	448	75	22	0	0	0	6	23	95	0	187	0	5	0	0	0	105	50	302	0	19055	0	0
seq107	0	0	1535	0	17	0	0	0	0	0	0	0	0	4	0	0	0	0	62	0	236	0	53170	33	223	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	277	20	0	0	0	0	0	0	29	8	0	0	747	153	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	780	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	183	0	32085	130	200	0	0	0	0	0	460	0	0	0	0	0	0	0	0	525	71	0	0	0	0	0	0	19	32	0	0	578	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	0	14	0	0	0	0	0	0	0	0	3	0	0	0	197	0	266	0	29495	85	344	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	209	44	0	0	0	0	0	0	22	0	0	0	496	195	38	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	1175	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	377	0	39773	143	289	0	0	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	573	73	0	0	0	0	0	0	42	39	0	0	754	291	0	0	39	0	5	4	0	0	0	0	0	0	0	0
seq108	93	1809	352	35	867	2524	50	221	5599	2792	0	0	0	0	0	0	0	0	0	0	0	0	18	0	2241	90	30	3	52	26	1880	0	0	0	0	0	14	0	0	0	0	0	1589	123	0	0	0	0	123	192	171	0	18687	1517	35	36	326	57	1077	1448	11	15	0	0	0	11	0	0	0	0	86	1664	277	70	954	0	126	13	4878	4602	8	0	0	0	0	0	0	0	0	0	55	3	0	39	2007	87	12	0	16	1	1681	0	0	0	22	0	0	0	0	2274	82	0	0	0	0	175	360	103	139	16765	527	7	890	6	732	1140	7	5	0	4	0	11	0	0	0	0	0	84	0	262	1277	373	32	728	3280	0	48	6092	2737	0	0	0	0	0	0	0	0	0	50	0	0	0	2842	77	31	0	26	4	2089	0	0	0	0	35	0	0	0	0	0	1379	178	0	0	0	0	148	280	200	179	17270	1493	21	81	658	51	684	905	21	0	0	0	0	0	0	0	0	0	50	1391	293	0	880	4325	96	507	5320	4250	0	0	0	0	0	0	0	0	0	0	61	5	6	39	1880	88	20	0	40	5	2079	0	0	0	0	0	0	0	0	0	0	0	1942	51	0	0	0	0	161	352	193	56	12537	1743	16	43	255	5	987	959	8	12	0	0	0	8	0	0	0	0
seq109	28	0	1198	0	4230	17	0	0	53	0	0	0	13	14	44	0	1219	56	8	0	216	0	0	0	14	0	904	17	38889	2020	47	0	0	0	0	0	74	0	0	0	0	0	299	48	0	0	0	0	159	27	766	1247	79	0	156	12	208	0	1178	397	0	0	0	187	0	43	0	8	0	0	0	0	950	55	3515	0	0	0	61	9	0	0	6	36	23	0	1081	26	12	0	104	29	0	0	25	0	326	11	15918	396	43	0	0	0	48	0	0	0	0	538	320	0	0	8	0	182	22	811	356	141	0	71	285	0	940	815	11	0	0	407	6	165	61	32	0	0	0	0	0	15	0	856	3	4136	0	0	0	55	0	0	0	16	10	84	2032	45	30	0	215	0	0	0	32	0	828	10	23242	507	117	0	0	0	0	131	0	0	0	13	0	346	100	0	0	0	0	169	23	712	1007	129	0	102	0	114	0	605	443	7	3	0	221	5	55	21	0	0	0	23	0	1187	4	4825	108	0	0	88	7	0	0	10	11	90	56	1350	36	5	0	171	0	0	0	24	3	1052	14	30966	1616	221	0	0	0	0	0	160	7	0	0	0	0	671	70	0	0	0	0	188	58	1161	963	124	0	235	0	1134	0	1197	1345	0	0	0	538	3	90	22	27	0	0
seq110	0	0	0	0	24	0	231	0	0	0	0	0	12	0	42	0	222	3876	4	0	1011	189	10	0	10	0	2231	2555	0	0	66	0	0	0	0	0	0	27	0	0	15	0	0	0	0	0	90	115	75	30	0	0	0	0	34	266	0	578	0	0	0	0	3	93	13	199	7	24910	0	0	0	0	0	0	0	0	149	0	0	0	0	0	12	0	48	0	123	4470	0	0	748	80	15	0	0	0	825	1638	0	23	26	0	0	0	10	0	0	0	0	0	0	0	0	325	94	166	8	1	0	0	0	58	65	216	0	0	0	29	0	310	185	454	38	39860	0	0	0	202	0	0	0	0	0	9	0	0	0	0	4	0	0	11	0	83	233	5169	14	0	956	66	3	0	29	0	921	1766	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	239	11	26	0	0	0	0	23	189	0	0	0	0	0	0	0	190	113	177	32	39563	0	0	0	0	0	0	0	0	277	0	0	0	5	0	8	0	0	0	176	4732	0	0	1562	21	15	0	0	0	516	2466	3	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	525	80	38	0	0	0	2	22	98	0	188	0	8	0	0	0	100	53	286	0	18756	0	0
seq111	217	87	329	108	48	0	0	0	90	10	0	0	58	16	251	0	722	167	0	0	1362	0	153	0	188	0	981	0	0	0	868	0	0	0	0	0	3959	46	0	0	0	0	566	0	0	0	0	0	801	94	2133	334	1474	24	507	209	0	0	1199	55	65	86	0	10342	2737	8932	828	364	0	0	201	0	363	29	50	0	0	0	92	0	0	0	61	0	19	0	402	12	0	0	664	0	83	0	85	0	645	0	0	0	302	0	0	0	3225	148	0	0	0	594	20	0	0	0	0	598	87	2434	450	1184	9	425	0	0	1159	427	79	25	4	16380	6353	14447	1053	601	0	0	0	0	0	438	0	310	0	0	0	0	0	71	0	0	0	54	8	94	662	36	8	0	2015	0	126	0	215	0	769	0	0	0	797	0	0	0	0	6425	182	0	0	0	0	465	0	0	0	0	0	620	81	2213	170	1996	12	433	180	0	0	1113	233	68	0	4	9698	4682	9632	717	490	0	0	269	22	237	0	17	0	0	0	61	0	0	0	46	13	37	0	386	62	0	0	583	0	59	0	61	0	505	0	0	0	478	0	0	0	0	0	3529	164	0	0	0	0	618	0	0	0	0	0	348	103	1578	254	767	0	352	33	0	0	1175	169	70	0	0	5868	3896	5670	515	123	0	0
seq112	0	0	0	0	0	0	0	0	0	0	0	0	27995	2232	39868	2657	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21711	1661	15054	2603	19	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16022	1085	11781	15	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10679	874	10237	538	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq113	239	87	389	119	75	0	0	0	105	0	0	0	63	0	177	0	975	179	0	0	1363	0	168	0	226	0	1198	0	0	0	994	0	0	0	0	0	4031	52	0	0	0	0	628	0	0	0	0	0	847	69	2374	322	1560	33	574	201	0	0	1278	61	77	95	11	10267	2830	8566	862	373	0	0	179	0	388	49	43	0	0	0	98	0	0	0	60	22	22	0	495	20	9	0	650	0	95	0	101	0	755	0	0	0	387	0	0	0	3299	187	0	0	0	636	18	0	0	0	0	683	121	2547	474	1277	6	534	0	0	1224	467	76	18	6	15452	6310	13503	1098	643	0	0	0	119	0	409	0	377	0	0	0	0	0	73	0	0	0	51	0	47	695	36	15	0	1860	0	145	0	243	0	998	8	0	0	1023	0	0	0	0	5799	197	0	0	0	0	576	0	0	0	0	0	601	65	2151	164	2349	16	418	186	0	0	1130	263	90	18	0	8981	4427	8809	754	500	0	0	231	15	236	0	17	0	0	0	73	0	0	0	41	21	24	0	447	57	0	0	633	0	74	0	99	0	554	0	0	0	509	0	0	0	0	0	3384	0	0	0	0	0	751	0	0	0	0	0	333	103	1617	204	787	0	316	23	0	0	1268	189	79	0	0	5729	3595	5549	561	122	0	0
